KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001142001,T001142002,T001142003,T001142004,T001142005,T001142006,T001142007,T001142008,T001142009,T001142010,T001142011,T001142012,T001142013,T001142014,T001142015,T001142016,T001142017,T001142018,T001142019,T001142020,T001142021,T001142022,T001142023,T001142024,T001142025,T001142026,T001142027,T001142028,T001142029,T001142030,T001142031,T001142032,T001142033,T001142034,T001142035,T001142036,T001142037,T001142038,T001142039,T001142040,T001142041,T001142042,T001142043,T001142044,T001142045,T001142046,T001142047,T001142048,T001142049,T001142050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
5438661323,2,5438661322,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438661331,2,5438661314,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438661411,2,5438661421,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438661413,2,5438661421,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438661421,1,,5438661411;5438661413;5438661443,3,1,2,3,2,1,13,6,7,6,3,3,13,6,7,13,6,7,7,3,4,5,2,3,2,1,1,0,0,0,0,0,0,1,1,4,0,2,0,0,1,0,3,1,2,1,5,0,2,0
5438661443,2,5438661421,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438661531,2,5438661532,,10,6,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438661532,1,,5438661531;5438661543,8,5,3,3,2,1,23,11,12,14,6,8,23,11,12,23,11,12,9,5,4,3,2,1,0,0,0,0,0,0,6,0,6,3,3,8,2,1,1,0,0,1,5,3,2,1,6,4,1,1
5438661543,2,5438661532,,8,2,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,8,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438662014,2,5438662023,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438662021,1,,5438662022,40,16,24,2,2,0,42,16,26,28,10,18,39,15,24,37,15,22,14,6,8,5,3,2,1,1,0,0,0,0,0,0,0,11,11,2,2,3,4,0,1,1,11,6,5,1,10,0,1,1
5438662022,2,5438662021,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438662023,1,,5438662014,18,8,10,0,0,0,18,7,11,11,5,6,18,7,11,16,6,10,7,2,5,3,0,3,1,0,1,0,0,0,0,0,0,6,6,2,1,2,1,1,0,0,5,2,3,0,5,0,1,1
5438662032,2,5438662034,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438662033,2,5438662034,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438662034,1,,5438662032;5438662033,21,11,10,1,1,0,24,12,12,10,3,7,23,12,11,23,12,11,14,9,5,4,3,1,0,0,0,0,0,0,0,0,0,9,9,1,7,2,1,0,0,0,10,9,1,0,10,0,1,6
5438662041,0,,,17,8,9,0,0,0,17,8,9,6,3,3,17,8,9,17,8,9,11,5,6,7,3,4,1,0,1,0,0,0,0,0,0,8,8,2,4,1,1,0,0,0,6,5,1,0,7,0,2,3
5438662212,2,5438662214,,8,2,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438662214,1,,5438662212,7,3,4,0,0,0,15,5,10,8,1,7,15,5,10,15,5,10,7,4,3,3,1,2,3,1,2,1,0,1,0,0,0,3,3,1,2,2,1,0,0,0,5,5,0,0,5,0,1,2
5438662223,0,,,12,5,7,0,0,0,12,5,7,8,3,5,12,5,7,12,5,7,4,2,2,2,1,1,2,1,1,0,0,0,0,0,0,4,4,2,0,0,0,2,0,0,2,1,1,0,3,0,2,0
5438662241,0,,,13,6,7,0,0,0,13,6,7,6,3,3,13,6,7,13,6,7,7,3,4,5,2,3,1,0,1,0,0,0,0,0,0,5,5,1,1,2,1,0,0,0,4,3,1,0,3,0,0,0
5438662243,0,,,16,6,10,0,0,0,16,6,10,10,5,5,16,6,10,16,6,10,6,1,5,5,1,4,3,0,3,0,0,0,0,0,0,6,6,2,1,1,1,1,0,0,4,2,2,0,5,0,2,0
5438662342,1,,5438662444,11,7,4,0,0,0,14,9,5,7,5,2,14,9,5,14,9,5,7,4,3,2,1,1,0,0,0,0,0,0,0,0,0,4,4,1,1,1,2,0,0,0,4,4,0,0,4,0,0,1
5438662344,0,,,19,10,9,1,1,0,18,9,9,12,6,6,17,9,8,16,8,8,6,3,3,6,3,3,0,0,0,0,0,0,0,0,0,6,6,0,1,3,2,0,0,0,6,6,0,0,3,0,0,1
5438662444,2,5438662342,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438662513,2,5438662532,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438662532,1,,5438662513;5438662533;5438662534,11,5,6,0,0,0,19,8,11,11,5,6,19,8,11,19,8,11,8,3,5,7,3,4,2,0,2,0,0,0,0,0,0,3,3,0,3,1,1,0,1,0,6,4,2,0,5,0,0,2
5438662533,2,5438662532,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438662534,2,5438662532,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438663011,0,,,14,7,7,2,2,0,12,5,7,7,2,5,12,5,7,12,5,7,5,3,2,3,2,1,0,0,0,0,0,0,0,0,0,6,6,1,3,1,1,0,0,0,5,5,0,0,3,0,0,2
5438663012,0,,,12,5,7,0,0,0,12,5,7,7,2,5,12,5,7,11,5,6,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,1,2,1,0,0,0,4,3,1,0,3,0,0,1
5438663212,2,5438663224,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438663221,2,5438663224,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438663223,0,,,14,10,4,0,0,0,14,10,4,9,7,2,12,8,4,11,7,4,5,3,2,3,2,1,1,1,0,0,0,0,0,0,0,5,5,0,3,1,0,1,0,0,5,5,0,0,3,0,0,1
5438663224,1,,5438663212;5438663221;5438663311,16,8,8,0,0,0,22,11,11,13,6,7,22,11,11,22,11,11,9,5,4,5,3,2,2,2,0,0,0,0,2,1,1,7,7,5,3,1,2,0,0,0,6,4,2,0,6,2,1,2
5438663232,1,,5438663234,21,10,11,0,0,0,23,11,12,12,6,6,23,11,12,23,11,12,11,5,6,8,4,4,4,2,2,0,0,0,0,0,0,7,7,0,2,5,1,0,0,0,7,6,1,0,7,0,0,1
5438663234,2,5438663232,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438663241,2,5438663243,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438663243,1,,5438663241,22,11,11,3,1,2,23,11,12,14,7,7,22,11,11,22,11,11,9,4,5,7,3,4,1,0,1,0,0,0,2,1,1,8,8,2,2,1,3,1,0,0,7,5,2,1,5,1,0,1
5438663311,2,5438663224,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438663442,2,5438663532,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438663444,2,5438663532,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438663514,2,5438663532,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438663532,1,,5438663442;5438663444;5438663514,5,3,2,0,0,0,21,11,10,8,4,4,21,11,10,21,11,10,13,7,6,7,5,2,3,2,1,0,0,0,0,0,0,2,2,1,4,1,1,1,0,0,7,4,3,0,7,0,1,3
5438663923,2,5438664924,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438663943,2,5438664924,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438664112,2,5438664142,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438664122,2,5438664142,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438664123,2,5438664142,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438664142,1,,5438664112;5438664122;5438664123;5438664144,7,4,3,0,0,0,28,14,14,18,10,8,28,14,14,27,13,14,10,4,6,2,0,2,2,0,2,0,0,0,0,0,0,3,3,0,4,1,3,1,0,0,9,6,3,0,7,0,0,1
5438664144,2,5438664142,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438664214,0,,,23,11,12,5,2,3,18,9,9,8,3,5,18,9,9,18,9,9,10,6,4,6,3,3,5,3,2,0,0,0,0,0,0,6,6,2,1,0,1,0,0,2,4,1,3,2,5,0,2,1
5438664221,1,,5438664223,22,8,14,1,1,0,23,8,15,20,7,13,23,8,15,23,8,15,3,1,2,2,0,2,0,0,0,0,0,0,10,3,7,13,13,10,1,2,0,0,1,0,4,3,1,0,3,8,0,0
5438664222,0,,,13,8,5,2,2,0,11,6,5,6,3,3,11,6,5,11,6,5,5,3,2,2,1,1,2,1,1,0,0,0,1,0,1,5,5,3,1,0,0,0,0,1,2,1,1,1,3,1,1,1
5438664223,2,5438664221,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438664224,0,,,48,25,23,3,3,0,45,22,23,22,12,10,45,22,23,44,22,22,23,10,13,15,6,9,9,5,4,1,0,1,0,0,0,18,18,4,7,3,0,3,1,0,14,9,5,0,14,0,3,3
5438664231,1,,5438664233;5438664234,9,4,5,1,0,1,17,6,11,7,3,4,17,6,11,17,6,11,10,3,7,6,1,5,0,0,0,0,0,0,0,0,0,4,4,3,3,0,1,1,0,0,5,3,2,1,8,0,3,1
5438664233,2,5438664231,,8,2,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438664234,2,5438664231,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438664243,0,,,17,9,8,1,1,0,16,8,8,8,4,4,15,7,8,15,7,8,8,4,4,3,2,1,1,0,1,0,0,0,0,0,0,6,6,1,1,2,2,0,0,0,5,3,2,0,4,0,0,1
5438664334,2,5438665312,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438664421,1,,5438664422;5438664424,2,2,0,2,1,1,12,7,5,5,3,2,12,7,5,12,7,5,7,4,3,4,2,2,2,0,2,0,0,0,0,0,0,2,2,3,2,1,1,0,0,0,4,3,1,1,5,0,2,1
5438664422,2,5438664421,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438664424,2,5438664421,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438664744,2,5438665811,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438664924,1,,5438663923;5438663943;5438664931;5438664933;5438664942;5438664944,6,2,4,2,1,1,18,10,8,6,3,3,17,10,7,17,10,7,12,7,5,6,3,3,2,1,1,0,0,0,0,0,0,2,2,6,5,0,1,0,0,0,6,6,0,1,9,0,5,3
5438664931,2,5438664924,,3,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438664933,2,5438664924,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438664942,2,5438664924,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438664944,2,5438664924,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438665122,0,,,25,10,15,0,0,0,25,10,15,8,3,5,24,10,14,23,9,14,17,7,10,8,2,6,3,0,3,1,0,1,0,0,0,12,12,4,4,3,1,0,0,0,8,6,2,0,10,0,3,3
5438665212,2,5438665223,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438665222,1,,5438665224,39,23,16,3,2,1,45,26,19,22,13,9,44,25,19,44,25,19,23,13,10,12,7,5,5,3,2,0,0,0,0,0,0,16,15,2,6,7,3,0,0,0,16,11,5,1,15,0,2,3
5438665223,1,,5438665212,14,7,7,3,2,1,18,9,9,5,2,3,18,9,9,18,9,9,13,7,6,6,3,3,3,1,2,0,0,0,0,0,0,7,7,2,5,0,1,1,0,0,7,7,0,1,8,0,2,5
5438665224,2,5438665222,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438665232,2,5438665234,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438665233,0,,,10,5,5,0,0,0,10,5,5,4,2,2,10,5,5,10,5,5,6,3,3,4,2,2,4,2,2,0,0,0,0,0,0,5,5,3,0,1,1,0,0,0,2,1,1,0,4,0,3,0
5438665234,1,,5438665232,54,26,28,2,2,0,54,25,29,25,12,13,54,25,29,54,25,29,29,13,16,18,8,10,2,1,1,0,0,0,0,0,0,25,25,6,14,3,2,1,0,0,20,18,2,0,20,0,4,7
5438665241,2,5438665242,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438665242,1,,5438665241,15,4,11,0,0,0,18,6,12,7,2,5,18,6,12,18,6,12,11,4,7,5,1,4,2,0,2,1,0,1,0,0,0,7,7,4,1,4,0,0,0,0,5,3,2,0,7,0,3,1
5438665243,0,,,16,10,6,2,2,0,14,8,6,3,1,2,14,8,6,14,8,6,11,7,4,4,2,2,3,2,1,1,1,0,0,0,0,7,7,1,4,1,1,0,0,0,6,4,2,1,6,0,1,3
5438665244,0,,,17,7,10,2,0,2,15,7,8,8,3,5,15,7,8,15,7,8,7,4,3,1,1,0,0,0,0,0,0,0,1,0,1,7,7,0,4,3,0,0,0,0,7,7,0,0,4,0,0,3
5438665312,1,,5438664334,9,5,4,0,0,0,12,7,5,6,4,2,12,7,5,10,6,4,6,3,3,5,2,3,1,1,0,0,0,0,0,0,0,2,2,1,1,1,0,0,1,0,3,1,2,0,4,0,1,0
5438665313,1,,5438665314,29,12,17,3,1,2,40,22,18,16,10,6,40,22,18,40,22,18,24,12,12,13,5,8,5,2,3,1,1,0,0,0,0,16,16,9,11,1,1,1,0,0,14,14,0,1,19,1,8,5
5438665314,2,5438665313,,14,11,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,7,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438665321,0,,,21,10,11,0,0,0,21,10,11,9,4,5,21,10,11,21,10,11,12,6,6,8,3,5,4,2,2,0,0,0,0,0,0,9,9,1,5,2,1,0,0,0,8,6,2,0,8,0,1,2
5438665323,2,5438665324,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438665324,1,,5438665323,18,7,11,1,0,1,24,11,13,9,2,7,24,11,13,24,11,13,15,9,6,7,6,1,3,2,1,0,0,0,0,0,0,9,9,5,4,4,0,0,0,0,8,8,0,0,11,0,4,2
5438665331,2,5438665332,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438665332,1,,5438665331,12,6,6,1,0,1,13,7,6,8,5,3,12,6,6,11,5,6,5,2,3,1,0,1,0,0,0,0,0,0,0,0,0,4,4,1,2,1,0,0,1,0,4,4,0,0,3,0,1,1
5438665333,0,,,39,16,23,5,2,3,34,14,20,19,8,11,33,14,19,33,14,19,15,6,9,13,5,8,1,1,0,0,0,0,0,0,0,17,17,4,7,4,1,1,0,0,13,12,1,0,9,1,1,5
5438665341,2,5438665344,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438665344,1,,5438665341,25,10,15,4,1,3,28,12,16,17,8,9,27,12,15,26,11,15,11,4,7,9,3,6,1,0,1,0,0,0,0,0,0,10,10,1,6,1,1,1,0,1,10,8,2,1,7,0,1,3
5438665413,0,,,29,13,16,2,2,0,27,11,16,11,5,6,25,10,15,25,10,15,16,6,10,6,2,4,2,1,1,0,0,0,0,0,0,13,13,5,5,1,0,1,1,0,8,5,3,0,11,0,4,4
5438665414,1,,5438665423,11,5,6,1,0,1,14,7,7,3,2,1,13,6,7,13,6,7,11,5,6,4,3,1,1,1,0,0,0,0,0,0,0,6,6,1,5,0,1,0,0,0,6,6,0,0,6,0,1,4
5438665423,2,5438665414,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438665431,2,5438665433,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438665432,2,5438665433,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438665433,1,,5438665431;5438665432;5438665434,66,36,30,3,3,0,73,38,35,36,21,15,72,37,35,70,36,34,37,17,20,19,8,11,7,2,5,1,0,1,0,0,0,28,28,11,11,5,4,1,0,1,22,17,5,0,23,0,9,7
5438665434,2,5438665433,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438665441,1,,5438665443;5438665444,10,5,5,0,0,0,18,8,10,8,4,4,18,8,10,18,8,10,10,4,6,4,1,3,2,0,2,1,0,1,0,0,0,5,5,1,4,3,0,0,0,0,7,7,0,0,6,0,0,1
5438665443,2,5438665441,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438665444,2,5438665441,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438665522,2,5438665544,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438665524,2,5438665544,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438665544,1,,5438665522;5438665524,7,4,3,0,0,0,11,6,5,6,2,4,11,6,5,11,6,5,5,4,1,3,2,1,2,2,0,0,0,0,1,0,1,4,4,3,4,0,0,0,0,0,4,4,0,0,4,0,2,1
